,Area,LC4402_C_TYPACCOM,QS420EW_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,LC4404EW_C_SIZHUK11,LC4404EW_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4601EW_C_ECOPUK11,LC4202EW_C_ETHHUK11,LC4202EW_C_CARSNO
4243,E00000035,-2,27,-2,5,0.0,0.0,0.0,2,2,-1,5,1
4244,E00000035,-2,27,-2,5,0.0,0.0,0.0,2,2,-1,5,1
4245,E00000035,-2,27,-2,5,0.0,0.0,0.0,2,2,-1,5,1
4246,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4247,E00000035,5,-2,2,-1,0,2,1,1,2,-1,-1,1
4248,E00000035,5,-2,6,-1,0,5,3,1,2,-1,-1,1
4249,E00000035,5,-2,2,-1,0,4,1,1,2,-1,-1,1
4250,E00000035,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4251,E00000035,5,-2,6,-1,0,3,3,1,2,-1,-1,1
4252,E00000035,5,-2,3,-1,0,2,2,1,2,-1,-1,1
4253,E00000035,5,-2,2,-1,0,2,1,1,1,-1,-1,1
4254,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4255,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4256,E00000035,5,-2,3,-1,0,4,1,1,2,-1,-1,1
4257,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4258,E00000035,5,-2,2,-1,0,6,4,1,2,-1,-1,1
4259,E00000035,5,-2,6,-1,0,3,3,1,2,-1,-1,1
4260,E00000035,5,-2,6,-1,0,5,3,1,2,-1,-1,1
4261,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4262,E00000035,5,-2,3,-1,0,4,2,1,2,-1,-1,1
4263,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4264,E00000035,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4265,E00000035,5,-2,2,-1,0,3,1,1,2,-1,-1,1
4266,E00000035,5,-2,6,-1,0,4,2,1,1,-1,-1,1
4267,E00000035,5,-2,2,-1,0,3,3,1,2,-1,-1,1
4268,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4269,E00000035,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4270,E00000035,5,-2,2,-1,0,3,2,1,2,-1,-1,1
4271,E00000035,5,-2,3,-1,0,2,2,1,2,-1,-1,1
4272,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4273,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4274,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4275,E00000035,5,-2,6,-1,0,2,2,1,1,-1,-1,1
4276,E00000035,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4277,E00000035,5,-2,3,-1,0,3,1,1,2,-1,-1,1
4278,E00000035,5,-2,3,-1,0,3,2,1,2,-1,-1,1
4279,E00000035,5,-2,2,-1,0,3,2,1,2,-1,-1,1
4280,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4281,E00000035,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4282,E00000035,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4283,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4284,E00000035,5,-2,6,-1,0,3,2,1,1,-1,-1,1
4285,E00000035,5,-2,2,-1,0,3,1,1,2,-1,-1,1
4286,E00000035,5,-2,2,-1,0,3,1,1,2,-1,-1,1
4287,E00000035,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4288,E00000035,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4289,E00000035,5,-2,3,-1,0,2,2,1,2,-1,-1,1
4290,E00000035,5,-2,5,-1,0,2,1,1,2,-1,-1,1
4291,E00000035,5,-2,3,-1,0,3,1,1,2,-1,-1,1
4292,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4293,E00000035,5,-2,3,-1,0,2,2,1,2,-1,-1,1
4294,E00000035,5,-2,6,-1,0,6,4,1,2,-1,-1,1
4295,E00000035,5,-2,2,-1,0,3,1,1,2,-1,-1,1
4296,E00000035,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4297,E00000035,5,-2,3,-1,0,3,2,1,2,-1,-1,1
4298,E00000035,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4299,E00000035,5,-2,6,-1,0,3,2,1,1,-1,-1,1
4300,E00000035,5,-2,6,-1,0,5,2,1,2,-1,-1,1
4301,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4302,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4303,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4304,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4305,E00000035,5,-2,2,-1,0,3,2,1,2,-1,-1,1
4306,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4307,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4308,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4309,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4310,E00000035,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4311,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4312,E00000035,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4313,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4314,E00000035,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4315,E00000035,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4316,E00000035,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4317,E00000035,5,-2,3,-1,0,3,1,1,2,-1,-1,1
4318,E00000035,5,-2,2,-1,0,4,1,1,2,-1,-1,1
4319,E00000035,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4320,E00000035,5,-2,3,-1,0,3,1,1,2,-1,-1,1
4321,E00000035,5,-2,3,-1,0,3,1,1,2,-1,-1,1
4322,E00166755,5,-2,2,1,1,2,2,1,2,14,2,1
4323,E00166755,5,-2,2,1,1,3,1,2,2,4,2,2
4324,E00166755,5,-2,2,1,1,3,2,1,1,8,2,2
4325,E00166755,5,-2,2,1,1,4,1,2,2,5,4,2
4326,E00166755,5,-2,2,1,1,4,2,1,2,8,3,1
4327,E00166755,5,-2,2,1,1,4,2,1,2,8,4,1
4328,E00166755,4,-2,2,1,1,4,3,1,2,5,2,2
4329,E00166755,5,-2,2,1,1,4,3,1,2,4,3,1
4330,E00166755,5,-2,2,1,1,5,2,1,2,14,2,1
4331,E00166755,5,-2,2,1,1,6,1,2,2,17,2,2
4332,E00166755,4,-2,2,3,2,1,1,4,2,18,4,1
4333,E00166755,5,-2,2,4,2,1,1,4,2,5,2,1
4334,E00166755,5,-2,2,5,2,1,1,4,2,8,4,1
4335,E00166755,5,-2,2,2,2,4,2,2,2,8,2,2
4336,E00166755,5,-2,2,3,2,6,4,1,2,5,3,1
4337,E00166755,5,-2,2,4,4,6,4,2,2,5,4,2
4338,E00166755,5,-2,3,1,1,3,1,2,2,5,4,1
4339,E00166755,5,-2,3,1,1,3,1,2,2,18,4,1
4340,E00166755,5,-2,3,1,1,3,1,2,2,8,4,1
4341,E00166755,5,-2,3,1,1,3,2,1,2,14,6,1
4342,E00166755,5,-2,3,2,2,3,2,2,2,5,6,2
4343,E00166755,5,-2,3,5,2,4,2,2,2,5,6,1
4344,E00166755,5,-2,3,2,2,4,3,2,2,5,4,1
4345,E00166755,5,-2,3,2,2,4,4,1,2,5,2,2
4346,E00166755,5,-2,3,2,2,6,1,4,2,5,2,1
4347,E00166755,5,-2,5,1,1,2,1,2,2,17,7,2
4348,E00166755,5,-2,5,2,2,2,1,4,2,11,2,1
4349,E00166755,5,-2,5,4,2,3,1,4,2,5,6,1
4350,E00166755,5,-2,5,4,3,4,2,3,2,5,2,1
4351,E00166755,5,-2,6,1,1,1,1,2,2,5,6,1
4352,E00166755,5,-2,6,1,1,1,1,2,2,5,4,1
4353,E00166755,5,-2,6,1,1,1,1,2,2,5,2,2
4354,E00166755,5,-2,6,1,1,1,1,2,2,5,6,2
4355,E00166755,5,-2,6,1,1,1,1,2,2,8,2,1
4356,E00166755,5,-2,6,1,1,2,1,2,2,5,6,2
4357,E00166755,5,-2,6,1,1,2,1,2,2,4,4,1
4358,E00166755,5,-2,6,1,1,2,1,2,2,5,6,1
4359,E00166755,5,-2,6,1,1,2,1,2,2,5,2,2
4360,E00166755,5,-2,6,1,1,2,1,2,2,5,2,1
4361,E00166755,5,-2,6,1,1,2,1,2,2,5,6,1
4362,E00166755,5,-2,6,1,1,2,1,2,2,5,2,2
4363,E00166755,5,-2,6,1,1,2,1,2,1,8,5,2
4364,E00166755,5,-2,6,1,1,2,1,2,2,5,6,1
4365,E00166755,5,-2,6,1,1,2,1,2,2,5,2,1
4366,E00166755,5,-2,6,1,1,2,2,1,2,5,2,1
4367,E00166755,5,-2,6,1,1,2,2,1,2,7,2,1
4368,E00166755,5,-2,6,1,1,2,2,1,2,5,4,1
4369,E00166755,5,-2,6,1,1,2,2,1,2,8,6,1
4370,E00166755,5,-2,6,1,1,2,2,1,2,5,5,1
4371,E00166755,5,-2,6,1,1,3,1,2,2,5,6,1
4372,E00166755,5,-2,6,1,1,3,1,2,2,5,2,1
4373,E00166755,5,-2,6,1,1,3,1,2,2,5,6,1
4374,E00166755,5,-2,6,1,1,3,1,2,2,5,6,1
4375,E00166755,5,-2,6,1,1,3,1,2,2,5,6,1
4376,E00166755,5,-2,6,1,1,3,1,2,2,5,2,1
4377,E00166755,5,-2,6,1,1,3,1,2,2,5,5,1
4378,E00166755,5,-2,6,1,1,3,1,2,2,5,2,3
4379,E00166755,5,-2,6,1,1,3,1,2,2,5,2,1
4380,E00166755,5,-2,6,1,1,3,2,1,2,5,2,2
4381,E00166755,5,-2,6,1,1,3,2,1,2,5,2,1
4382,E00166755,5,-2,6,1,1,3,2,1,2,5,6,1
4383,E00166755,5,-2,6,1,1,3,2,1,2,5,2,2
4384,E00166755,5,-2,6,1,1,3,2,1,2,4,2,1
4385,E00166755,5,-2,6,1,1,3,3,1,2,5,2,2
4386,E00166755,5,-2,6,1,1,3,3,1,2,5,4,1
4387,E00166755,3,-2,6,1,1,3,3,1,2,5,6,2
4388,E00166755,5,-2,6,1,1,4,1,2,2,5,2,1
4389,E00166755,5,-2,6,1,1,4,1,2,1,8,2,2
4390,E00166755,5,-2,6,1,1,4,1,2,2,5,4,2
4391,E00166755,5,-2,6,1,1,4,1,2,2,5,2,3
4392,E00166755,5,-2,6,1,1,4,1,2,2,5,2,1
4393,E00166755,5,-2,6,1,1,4,1,2,2,8,5,1
4394,E00166755,5,-2,6,1,1,4,1,2,2,11,2,1
4395,E00166755,5,-2,6,1,1,4,2,1,2,5,4,1
4396,E00166755,5,-2,6,1,1,4,2,1,2,15,2,3
4397,E00166755,5,-2,6,1,1,4,3,1,1,5,4,1
4398,E00166755,5,-2,6,1,1,5,1,2,2,5,6,1
4399,E00166755,5,-2,6,1,1,5,1,2,2,5,6,2
4400,E00166755,5,-2,6,1,1,5,2,1,2,8,5,1
4401,E00166755,5,-2,6,1,1,5,3,1,2,8,2,3
4402,E00166755,5,-2,6,1,1,5,3,1,2,5,4,1
4403,E00166755,5,-2,6,1,1,6,1,2,2,5,2,1
4404,E00166755,5,-2,6,1,1,6,1,2,2,5,3,1
4405,E00166755,5,-2,6,1,1,6,2,1,2,5,2,1
4406,E00166755,4,-2,6,5,2,2,1,4,2,8,2,1
4407,E00166755,5,-2,6,2,2,2,1,4,2,8,4,1
4408,E00166755,5,-2,6,5,2,2,1,4,2,5,6,1
4409,E00166755,5,-2,6,5,2,2,1,4,2,5,4,1
4410,E00166755,5,-2,6,5,2,2,1,4,2,15,4,1
4411,E00166755,5,-2,6,3,2,2,1,4,2,5,4,1
4412,E00166755,5,-2,6,3,2,2,1,4,2,5,4,1
4413,E00166755,5,-2,6,4,2,2,2,2,2,15,6,1
4414,E00166755,5,-2,6,2,2,2,2,2,1,5,2,3
4415,E00166755,5,-2,6,5,2,2,2,2,2,5,3,1
4416,E00166755,5,-2,6,5,2,2,2,2,2,11,4,1
4417,E00166755,5,-2,6,5,2,2,2,2,2,5,2,1
4418,E00166755,5,-2,6,5,2,2,2,2,2,7,4,1
4419,E00166755,2,-2,6,2,2,3,1,4,2,5,2,2
4420,E00166755,5,-2,6,4,2,3,1,4,2,5,4,2
4421,E00166755,5,-2,6,2,2,3,1,4,2,8,4,1
4422,E00166755,5,-2,6,5,2,3,1,4,2,5,4,1
4423,E00166755,5,-2,6,5,2,3,1,4,2,5,4,1
4424,E00166755,5,-2,6,2,2,3,1,4,2,5,6,1
4425,E00166755,5,-2,6,3,2,3,1,4,2,8,4,1
4426,E00166755,5,-2,6,5,2,3,2,2,2,5,4,1
4427,E00166755,5,-2,6,2,2,3,2,2,2,5,6,1
4428,E00166755,5,-2,6,3,2,3,2,2,2,5,2,2
4429,E00166755,5,-2,6,3,2,3,2,2,2,5,4,1
4430,E00166755,5,-2,6,5,2,3,2,2,2,5,2,1
4431,E00166755,4,-2,6,2,2,3,2,2,2,15,4,1
4432,E00166755,5,-2,6,3,2,3,3,2,2,5,4,1
4433,E00166755,5,-2,6,3,2,4,1,4,1,5,2,1
4434,E00166755,5,-2,6,3,2,4,1,4,2,5,6,1
4435,E00166755,5,-2,6,3,2,4,1,4,2,5,6,1
4436,E00166755,5,-2,6,5,2,4,1,4,2,5,2,2
4437,E00166755,5,-2,6,2,2,4,1,4,2,5,2,3
4438,E00166755,5,-2,6,2,2,4,1,4,2,5,2,1
4439,E00166755,5,-2,6,3,2,4,1,4,2,5,6,1
4440,E00166755,5,-2,6,2,2,4,2,2,2,5,6,2
4441,E00166755,5,-2,6,3,2,4,2,2,2,5,6,1
4442,E00166755,5,-2,6,5,2,4,2,2,2,15,6,1
4443,E00166755,5,-2,6,3,2,4,2,2,1,5,2,1
4444,E00166755,5,-2,6,5,2,4,2,2,2,15,5,1
4445,E00166755,5,-2,6,3,2,4,2,2,2,5,6,1
4446,E00166755,5,-2,6,5,2,4,2,2,2,5,2,1
4447,E00166755,5,-2,6,5,2,4,3,2,2,5,4,1
4448,E00166755,5,-2,6,2,2,4,4,1,2,5,2,1
4449,E00166755,5,-2,6,5,2,5,1,4,2,5,4,1
4450,E00166755,5,-2,6,5,2,5,2,2,2,4,8,1
4451,E00166755,5,-2,6,3,2,5,2,2,2,5,2,1
4452,E00166755,5,-2,6,2,2,5,2,2,2,7,6,2
4453,E00166755,5,-2,6,3,2,5,2,2,2,5,4,1
4454,E00166755,5,-2,6,3,2,5,4,1,2,5,6,1
4455,E00166755,5,-2,6,2,2,6,1,4,2,5,6,1
4456,E00166755,4,-2,6,3,2,6,1,4,2,8,4,1
4457,E00166755,5,-2,6,5,3,3,2,3,1,8,4,1
4458,E00166755,4,-2,6,3,3,4,2,3,2,5,2,1
4459,E00166755,5,-2,6,5,3,4,2,3,2,5,4,1
4460,E00166755,5,-2,6,2,3,4,2,3,2,5,2,1
4461,E00166755,5,-2,6,3,3,4,2,3,2,5,4,1
4462,E00166755,5,-2,6,5,3,6,4,2,1,9,2,3
4463,E00166755,-2,27,-2,5,1,1,1,2,2,-1,5,1
4464,E00166755,-2,27,-2,5,0,0,0,2,2,-1,5,1
4465,E00166755,-2,27,-2,5,0,0,0,2,2,-1,5,1
4466,E00166755,-2,27,-2,5,0,0,0,2,2,-1,5,1
4467,E00166755,-2,27,-2,5,0,0,0,2,2,-1,5,1
4468,E00166755,-2,31,-2,5,0.0,0.0,0.0,2,2,18,5,1
4469,E00166755,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4470,E00166755,5,-2,2,-1,0,2,2,1,2,-1,-1,1
4471,E00166755,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4472,E00166755,5,-2,6,-1,0,5,3,1,1,-1,-1,1
4473,E00166755,5,-2,2,-1,0,4,4,1,2,-1,-1,1
4474,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4475,E00166755,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4476,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4477,E00166755,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4478,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4479,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4480,E00166755,5,-2,6,-1,0,5,1,1,2,-1,-1,1
4481,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4482,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4483,E00166755,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4484,E00166755,5,-2,6,-1,0,6,1,1,2,-1,-1,1
4485,E00166755,5,-2,3,-1,0,2,1,1,2,-1,-1,1
4486,E00166755,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4487,E00166755,5,-2,6,-1,0,5,4,1,2,-1,-1,1
4488,E00166755,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4489,E00166755,5,-2,6,-1,0,1,1,1,2,-1,-1,1
4490,E00166755,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4491,E00166755,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4492,E00166755,5,-2,6,-1,0,1,1,1,2,-1,-1,1
4493,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4494,E00166755,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4495,E00166755,5,-2,3,-1,0,2,1,1,2,-1,-1,1
4496,E00166755,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4497,E00166755,5,-2,2,-1,0,2,2,1,2,-1,-1,1
4498,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4499,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4500,E00166755,4,-2,6,-1,0,3,2,1,2,-1,-1,1
4501,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4502,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4503,E00166755,5,-2,6,-1,0,1,1,1,2,-1,-1,1
4504,E00166755,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4505,E00166755,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4506,E00166755,5,-2,6,-1,0,5,1,1,2,-1,-1,1
4507,E00166755,5,-2,6,-1,0,5,2,1,2,-1,-1,1
4508,E00166755,4,-2,6,-1,0,2,1,1,2,-1,-1,1
4509,E00166755,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4510,E00166755,5,-2,6,-1,0,3,2,1,1,-1,-1,1
4511,E00166755,5,-2,6,-1,0,3,3,1,2,-1,-1,1
4512,E00166755,5,-2,6,-1,0,5,3,1,2,-1,-1,1
4513,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4514,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4515,E00166755,5,-2,6,-1,0,5,1,1,2,-1,-1,1
4516,E00166755,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4517,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4518,E00166755,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4519,E00166755,5,-2,6,-1,0,3,3,1,2,-1,-1,1
4520,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4521,E00166755,5,-2,3,-1,0,4,1,1,2,-1,-1,1
4522,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4523,E00166755,5,-2,6,-1,0,5,2,1,2,-1,-1,1
4524,E00166755,5,-2,6,-1,0,4,2,1,1,-1,-1,1
4525,E00166755,5,-2,6,-1,0,4,4,1,2,-1,-1,1
4526,E00166755,5,-2,2,-1,0,5,1,1,2,-1,-1,1
4527,E00166755,5,-2,6,-1,0,4,1,1,2,-1,-1,1
4528,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4529,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4530,E00166755,5,-2,5,-1,0,1,1,1,2,-1,-1,1
4531,E00166755,5,-2,2,-1,0,3,3,1,2,-1,-1,1
4532,E00166755,5,-2,6,-1,0,3,2,1,2,-1,-1,1
4533,E00166755,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4534,E00166755,5,-2,2,-1,0,3,3,1,2,-1,-1,1
4535,E00166755,5,-2,2,-1,0,4,2,1,2,-1,-1,1
4536,E00166755,5,-2,6,-1,0,3,1,1,2,-1,-1,1
4537,E00166755,3,-2,6,-1,0,3,3,1,2,-1,-1,1
4538,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4539,E00166755,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4540,E00166755,5,-2,6,-1,0,6,4,1,2,-1,-1,1
4541,E00166755,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4542,E00166755,5,-2,2,-1,0,6,1,1,2,-1,-1,1
4543,E00166755,5,-2,2,-1,0,4,2,1,2,-1,-1,1
4544,E00166755,5,-2,6,-1,0,2,2,1,2,-1,-1,1
4545,E00166755,5,-2,6,-1,0,4,2,1,2,-1,-1,1
4546,E00166755,5,-2,3,-1,0,5,2,1,2,-1,-1,1
4547,E00166755,5,-2,6,-1,0,4,4,1,2,-1,-1,1
4548,E00166755,5,-2,6,-1,0,2,1,1,2,-1,-1,1
4549,E00166756,5,-2,2,1,1,1,1,2,2,4,2,1
4550,E00166756,5,-2,2,1,1,1,1,2,2,14,2,1
4551,E00166756,5,-2,2,1,1,1,1,2,2,8,2,1
4552,E00166756,5,-2,2,1,1,1,1,2,2,11,2,2
4553,E00166756,5,-2,2,1,1,1,1,2,2,5,2,2
4554,E00166756,5,-2,2,1,1,1,1,2,2,14,2,2
4555,E00166756,5,-2,2,1,1,1,1,2,2,14,2,1
4556,E00166756,5,-2,2,1,1,1,1,2,2,5,6,1
4557,E00166756,5,-2,2,1,1,1,1,2,2,7,2,3
4558,E00166756,5,-2,2,1,1,1,1,2,2,14,2,1
4559,E00166756,5,-2,2,1,1,1,1,2,2,5,6,1
4560,E00166756,5,-2,2,1,1,1,1,2,2,5,2,2
4561,E00166756,5,-2,2,1,1,1,1,2,2,14,6,1
4562,E00166756,5,-2,2,1,1,1,1,2,2,4,2,2
4563,E00166756,5,-2,2,1,1,1,1,2,2,14,2,1
4564,E00166756,5,-2,2,1,1,1,1,2,2,7,2,2
4565,E00166756,5,-2,2,1,1,1,1,2,2,14,2,2
4566,E00166756,5,-2,2,1,1,1,1,2,2,11,2,1
4567,E00166756,5,-2,2,1,1,1,1,2,2,14,2,1
4568,E00166756,5,-2,2,1,1,1,1,2,2,14,3,1
4569,E00166756,5,-2,2,1,1,1,1,2,2,14,2,2
4570,E00166756,5,-2,2,1,1,1,1,2,2,7,2,1
4571,E00166756,5,-2,2,1,1,2,1,2,2,14,2,1
4572,E00166756,5,-2,2,1,1,2,1,2,2,5,2,2
4573,E00166756,5,-2,2,1,1,2,2,1,2,14,4,1
4574,E00166756,5,-2,2,1,1,2,2,1,2,5,2,1
4575,E00166756,5,-2,2,1,1,3,1,2,2,5,4,1
4576,E00166756,5,-2,2,1,1,3,1,2,2,14,2,1
4577,E00166756,5,-2,2,1,1,3,1,2,1,4,4,1
4578,E00166756,5,-2,2,1,1,3,3,1,2,14,2,1
4579,E00166756,5,-2,2,1,1,4,1,2,2,8,2,1
4580,E00166756,5,-2,2,1,1,5,1,2,2,14,5,2
4581,E00166756,5,-2,2,2,2,3,1,4,2,14,2,1
4582,E00166756,5,-2,2,2,2,3,1,4,2,14,2,1
4583,E00166756,5,-2,2,2,2,3,2,2,2,5,2,1
4584,E00166756,5,-2,2,3,2,3,2,2,2,7,2,1
4585,E00166756,5,-2,2,2,3,3,2,3,2,14,2,1
4586,E00166756,5,-2,3,1,1,1,1,2,2,8,2,1
4587,E00166756,5,-2,3,1,1,1,1,2,2,5,2,2
4588,E00166756,5,-2,3,1,1,1,1,2,2,5,2,2
4589,E00166756,5,-2,3,1,1,1,1,2,2,5,6,1
4590,E00166756,5,-2,3,1,1,1,1,2,2,14,2,1
4591,E00166756,5,-2,3,1,1,1,1,2,2,4,6,2
4592,E00166756,5,-2,3,1,1,1,1,2,1,5,6,1
4593,E00166756,5,-2,3,1,1,1,1,2,2,5,2,2
4594,E00166756,5,-2,3,1,1,1,1,2,2,5,2,2
4595,E00166756,5,-2,3,1,1,2,1,2,2,5,2,1
4596,E00166756,5,-2,3,1,1,2,1,2,2,8,6,1
4597,E00166756,5,-2,3,1,1,2,1,2,2,8,2,2
4598,E00166756,5,-2,3,1,1,2,1,2,2,5,6,2
4599,E00166756,5,-2,3,1,1,2,1,2,2,5,4,1
4600,E00166756,5,-2,3,1,1,3,1,2,2,5,2,1
4601,E00166756,5,-2,3,1,1,3,1,2,2,14,6,1
4602,E00166756,5,-2,3,1,1,3,1,2,2,8,2,1
4603,E00166756,5,-2,3,1,1,5,3,1,2,5,2,1
4604,E00166756,5,-2,3,1,1,6,3,1,2,8,6,1
4605,E00166756,5,-2,3,2,2,1,1,4,2,5,2,1
4606,E00166756,5,-2,3,3,2,2,2,2,2,5,6,1
4607,E00166756,5,-2,3,3,2,2,2,2,2,8,5,2
4608,E00166756,5,-2,3,5,2,2,2,2,2,5,2,3
4609,E00166756,5,-2,3,5,2,3,1,4,2,5,2,2
4610,E00166756,5,-2,3,3,2,4,1,4,2,15,2,1
4611,E00166756,5,-2,3,4,2,4,1,4,2,8,2,1
4612,E00166756,5,-2,3,2,2,4,2,2,2,8,2,2
4613,E00166756,5,-2,3,2,2,4,2,2,2,8,2,1
4614,E00166756,5,-2,3,2,3,3,1,4,2,5,4,1
4615,E00166756,5,-2,3,4,3,4,1,4,2,8,2,1
4616,E00166756,5,-2,3,2,4,3,2,4,2,5,2,1
4617,E00166756,5,-2,5,1,1,1,1,2,2,8,4,1
4618,E00166756,5,-2,5,1,1,3,1,2,2,5,8,1
4619,E00166756,5,-2,5,3,2,1,1,4,2,14,2,1
4620,E00166756,5,-2,5,5,2,4,2,2,2,5,4,2
4621,E00166756,5,-2,6,1,1,1,1,2,2,4,4,1
4622,E00166756,5,-2,6,1,1,1,1,2,2,5,3,1
4623,E00166756,5,-2,6,1,1,1,1,2,2,5,6,1
4624,E00166756,5,-2,6,1,1,1,1,2,2,5,4,1
4625,E00166756,5,-2,6,1,1,1,1,2,2,9,4,1
4626,E00166756,5,-2,6,1,1,1,1,2,2,5,2,1
4627,E00166756,5,-2,6,1,1,1,1,2,2,5,4,2
4628,E00166756,5,-2,6,1,1,1,1,2,2,15,8,1
4629,E00166756,5,-2,6,1,1,1,1,2,2,11,2,1
4630,E00166756,5,-2,6,1,1,1,1,2,2,5,5,1
4631,E00166756,5,-2,6,1,1,1,1,2,2,5,2,2
4632,E00166756,5,-2,6,1,1,1,1,2,2,5,4,1
4633,E00166756,5,-2,6,1,1,1,1,2,2,5,2,2
4634,E00166756,5,-2,6,1,1,1,1,2,2,14,4,1
4635,E00166756,5,-2,6,1,1,1,1,2,2,5,2,1
4636,E00166756,5,-2,6,1,1,1,1,2,2,14,4,1
4637,E00166756,5,-2,6,1,1,1,1,2,2,5,2,1
4638,E00166756,5,-2,6,1,1,1,1,2,1,5,4,1
4639,E00166756,5,-2,6,1,1,1,1,2,2,5,4,1
4640,E00166756,5,-2,6,1,1,1,1,2,2,5,4,1
4641,E00166756,5,-2,6,1,1,1,1,2,2,5,6,1
4642,E00166756,5,-2,6,1,1,1,1,2,2,5,2,1
4643,E00166756,5,-2,6,1,1,1,1,2,2,5,4,1
4644,E00166756,5,-2,6,1,1,1,1,2,1,5,6,1
